id,year,quarter,month,period,date,pr_number,description,department,contact_person,assign_to,budget,budget_q1,budget_q2,budget_q3,budget_q4,source_method,status,supplier_details,supplier_rating,local_content_percentage,pr_approval_scope_input,approving_authority,planned,target_date,actual_project_start,sla,note,review_approval_scope_eval,floating,tender_submit_by_vendor,evaluation,award_approval,contract_and_po,pr_approval_scope_input_pd,review_approval_scope_eval_pd,floating_pd,tender_submit_by_vendor_pd,evaluation_pd,award_approval_pd,contract_and_po_pd,total_days_pd,review_approval_scope_eval_ad,floating_ad,tender_submit_by_vendor_ad,evaluation_ad,award_approval_ad,contract_and_po_ad,total_days_ad,review_approval_scope_eval_pd_sla,floating_pd_sla,tender_submit_by_vendor_pd_sla,evaluation_pd_sla,award_approval_pd_sla,contract_and_po_pd_sla,review_approval_scope_eval_ad_sla,floating_ad_sla,tender_submit_by_vendor_ad_sla,evaluation_ad_sla,award_approval_ad_sla,contract_and_po_ad_sla,review_approval_scope_eval_diff_sla,floating_diff_sla,tender_submit_by_vendor_diff_sla,evaluation_diff_sla,award_approval_diff_sla,contract_and_po_diff_sla,project_status,risk,duration,last_status_date,status_duration,status_sla,status_co,escalate_48h,ceo_escalation,detailed_description,business_justification,expected_outcomes,impact_if_delayed,special_requirements,requester_name,requester_email,requester_department,project_manager,finance_approver,technical_reviewer,supplier_name,supplier_category,supplier_country,supplier_payment_terms,supplier_delivery_time,supplier_quality_score,supplier_past_performance,currency,exchange_rate,budget_category,cost_center,tax_amount,total_cost_with_tax,priority_level,urgency,category,subcategory,tags,created_date,submitted_date,first_approval_date,final_approval_date,rejection_count,rejection_reason,last_modified_by,last_modified_date,delivery_status,expected_delivery_date,actual_delivery_date,delivery_location,milestone_1_date,milestone_2_date,completion_percentage,compliance_status,required_documents,documents_submitted,compliance_officer,regulatory_framework,audit_trail_url,contract_type,contract_duration_months,warranty_period_months,renewal_date,legal_review_status,on_time_delivery,budget_variance_percentage,quality_rating,customer_satisfaction,issues_reported
117,2024,Q2,June,2024-Q2,2024-06-01,PR-2024-0325,Professional Services,Operations,Mary Rodriguez,Team B,353341.75,60341.85,110401.51,86237.7,96360.7,Spot Buy,Cancelled,Supplier-846,A+,76.7,2024-06-03,Director Procurement,Yes,2024-08-19,2024-06-12,60,Project note for PR-2024-0325,9.0,5.0,26.0,9.0,6.0,5.0,9.0,9.0,5.0,26.0,9.0,6.0,5.0,60.0,10.0,2.0,34.0,10.0,10.0,5.0,71.0,9.0,12.0,19.0,13.0,11.0,7.0,9.0,10.0,34.0,8.0,11.0,7.0,1.0,-8.0,0.0,2.0,-1.0,-2.0,,Low,157,2024-06-22,8,32,Yes,No,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2024,Q2,June,2024-Q2,2024-06-01,PR-2024-0341,Marketing Campaign,Procurement,Mary Rodriguez,Team C,293847.0,81500.05,77502.8,52712.15,82132.0,Spot Buy,Completed,Supplier-678,C+,28.2,2024-06-02,CEO,Yes,2024-08-20,2024-06-11,69,Project note for PR-2024-0341,6.0,7.0,16.0,6.0,5.0,3.0,6.0,6.0,7.0,16.0,6.0,5.0,3.0,43.0,8.0,6.0,24.0,10.0,3.0,5.0,56.0,5.0,15.0,30.0,9.0,11.0,4.0,12.0,19.0,28.0,7.0,12.0,5.0,-4.0,-13.0,-4.0,3.0,-9.0,0.0,,Low,85,2024-07-10,22,43,Yes,Yes,Escalated - Priority project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2024,Q2,June,2024-Q2,2024-06-01,PR-2024-0377,Equipment Purchase,HR,Sarah Johnson,Team E,462835.34,135304.42,120989.4,89057.95,117483.57,Framework Agreement,Under Review,Supplier-249,A+,29.7,2024-06-02,VP Finance,No,2024-07-02,2024-06-05,59,Project note for PR-2024-0377,5.0,5.0,10.0,6.0,9.0,5.0,5.0,5.0,5.0,10.0,6.0,9.0,5.0,40.0,9.0,8.0,8.0,4.0,7.0,8.0,44.0,12.0,18.0,27.0,8.0,5.0,4.0,9.0,10.0,26.0,13.0,6.0,7.0,0.0,-2.0,-18.0,-9.0,1.0,1.0,,None,45,2024-07-31,12,37,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2024,Q2,June,2024-Q2,2024-06-01,PR-2024-0393,Equipment Purchase,HR,David Wilson,Team E,412377.2,67372.61,93782.77,75234.29,175987.53,RFP,Approved,Supplier-681,A,26.5,2024-06-03,VP Operations,No,2024-09-01,2024-06-05,83,Project note for PR-2024-0393,10.0,5.0,26.0,5.0,8.0,5.0,10.0,10.0,5.0,26.0,5.0,8.0,5.0,59.0,13.0,8.0,33.0,10.0,6.0,7.0,77.0,8.0,18.0,27.0,9.0,6.0,9.0,10.0,12.0,16.0,11.0,9.0,7.0,3.0,-4.0,17.0,-1.0,-3.0,0.0,,Low,106,2024-07-26,6,34,No,No,Escalated - Priority project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2024,Q2,June,2024-Q2,2024-06-01,PR-2024-0399,Security Systems,R&D,Michael Brown,Team D,319272.12,78837.21,63607.39,56052.73,120774.8,Framework Agreement,On Hold,Supplier-482,A+,97.3,2024-06-04,VP Operations,Yes,2024-08-25,2024-06-08,60,Project note for PR-2024-0399,5.0,7.0,14.0,15.0,10.0,3.0,5.0,5.0,7.0,14.0,15.0,10.0,3.0,54.0,6.0,12.0,14.0,13.0,12.0,4.0,61.0,12.0,18.0,22.0,12.0,8.0,5.0,8.0,13.0,28.0,8.0,10.0,3.0,-2.0,-1.0,-14.0,5.0,2.0,1.0,,Critical,150,2024-07-13,7,21,No,Yes,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,2024,Q2,June,2024-Q2,2024-06-01,PR-2024-0403,Training Services,Marketing,Emily Davis,Team A,453909.1,124398.71,110096.33,119516.94,99897.12,Framework Agreement,Approved,Supplier-564,C,52.5,2024-06-06,VP Operations,No,2024-08-08,2024-06-14,57,Project note for PR-2024-0403,4.0,7.0,23.0,12.0,10.0,3.0,4.0,4.0,7.0,23.0,12.0,10.0,3.0,59.0,3.0,13.0,23.0,12.0,15.0,5.0,71.0,5.0,14.0,25.0,18.0,12.0,9.0,10.0,10.0,35.0,10.0,9.0,6.0,-7.0,3.0,-12.0,2.0,6.0,-1.0,,Medium,59,2024-08-01,7,40,No,No,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2024,Q2,June,2024-Q2,2024-06-01,PR-2024-0409,Hardware Procurement,HR,Emily Davis,Team A,326850.25,112585.46,77669.7,67726.4,68868.69,RFP,In Progress,Supplier-576,A,41.1,2024-06-02,CEO,No,2024-07-21,2024-06-06,70,Project note for PR-2024-0409,3.0,7.0,17.0,13.0,8.0,2.0,3.0,3.0,7.0,17.0,13.0,8.0,2.0,50.0,3.0,6.0,20.0,17.0,12.0,3.0,61.0,7.0,14.0,25.0,18.0,7.0,6.0,8.0,9.0,31.0,9.0,8.0,3.0,-5.0,-3.0,-11.0,8.0,4.0,0.0,,Critical,64,2024-06-17,9,30,No,Yes,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2024,Q2,June,2024-Q2,2024-06-01,PR-2024-0417,Security Systems,Legal,Mary Rodriguez,Team A,107589.62,31961.77,16566.7,20858.19,38202.96,RFQ,On Hold,Supplier-542,B,53.8,2024-06-02,VP Operations,No,2024-08-18,2024-06-05,120,Project note for PR-2024-0417,3.0,5.0,10.0,10.0,6.0,7.0,3.0,3.0,5.0,10.0,10.0,6.0,7.0,41.0,3.0,10.0,15.0,11.0,10.0,7.0,56.0,6.0,7.0,25.0,17.0,5.0,8.0,7.0,11.0,22.0,15.0,8.0,3.0,-4.0,-1.0,-7.0,-4.0,2.0,4.0,,Critical,120,2024-07-20,27,25,No,Yes,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,2024,Q2,June,2024-Q2,2024-06-01,PR-2024-0443,Security Systems,Legal,Robert Taylor,Team A,172687.62,44862.59,49617.25,58308.6,19899.18,Direct Purchase,In Progress,Supplier-743,A,34.1,2024-06-04,CFO,No,2024-07-26,2024-06-14,32,Project note for PR-2024-0443,7.0,15.0,22.0,6.0,3.0,2.0,7.0,7.0,15.0,22.0,6.0,3.0,2.0,55.0,12.0,21.0,22.0,7.0,1.0,3.0,66.0,11.0,13.0,15.0,7.0,6.0,5.0,8.0,15.0,19.0,14.0,6.0,3.0,4.0,6.0,3.0,-7.0,-5.0,0.0,,High,52,2024-08-09,28,25,Yes,Yes,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0007,Office Supplies,R&D,John Smith,Team A,191068.27,34688.32,60520.68,55545.07,40314.2,RFQ,Approved,Supplier-726,A,98.7,2024-07-06,VP Operations,Yes,2024-08-05,2024-07-15,68,Project note for PR-2024-0007,4.0,7.0,18.0,6.0,4.0,7.0,4.0,4.0,7.0,18.0,6.0,4.0,7.0,46.0,4.0,8.0,22.0,7.0,7.0,7.0,55.0,9.0,15.0,30.0,11.0,5.0,4.0,11.0,20.0,23.0,7.0,5.0,8.0,-7.0,-12.0,-1.0,0.0,2.0,-1.0,,None,63,2024-09-03,13,25,No,No,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0009,Hardware Procurement,Legal,Mary Rodriguez,Team C,439748.8,88936.14,117025.05,152465.36,81322.27,Tender,Cancelled,Supplier-139,A+,28.7,2024-07-05,COO,No,2024-08-26,2024-07-11,85,Project note for PR-2024-0009,4.0,11.0,28.0,8.0,7.0,2.0,4.0,4.0,11.0,28.0,8.0,7.0,2.0,60.0,8.0,8.0,29.0,11.0,11.0,1.0,68.0,10.0,16.0,25.0,17.0,6.0,7.0,9.0,17.0,28.0,12.0,11.0,7.0,-1.0,-9.0,1.0,-1.0,0.0,-6.0,,Critical,171,2024-07-29,11,33,No,Yes,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0015,Hardware Procurement,Sales,Sarah Johnson,Team A,363429.3,77450.27,108511.35,123629.76,53837.94,Tender,On Hold,Supplier-806,A+,34.8,2024-07-03,VP Operations,Yes,2024-09-18,2024-07-11,65,Project note for PR-2024-0015,7.0,6.0,16.0,9.0,6.0,4.0,7.0,7.0,6.0,16.0,9.0,6.0,4.0,48.0,7.0,7.0,11.0,9.0,8.0,3.0,45.0,5.0,15.0,24.0,18.0,7.0,10.0,6.0,20.0,15.0,16.0,9.0,10.0,1.0,-13.0,-4.0,-7.0,-1.0,-7.0,,Medium,152,2024-08-18,15,25,Yes,No,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0033,Equipment Purchase,R&D,Robert Taylor,Team E,276600.16,84994.38,69571.72,42614.92,79419.14,Tender,Pending,Supplier-994,A+,57.6,2024-07-05,Director Procurement,Yes,2024-08-27,2024-07-10,32,Project note for PR-2024-0033,8.0,6.0,21.0,8.0,4.0,6.0,8.0,8.0,6.0,21.0,8.0,4.0,6.0,53.0,11.0,5.0,17.0,11.0,7.0,6.0,57.0,12.0,18.0,30.0,17.0,7.0,5.0,6.0,18.0,29.0,7.0,9.0,6.0,5.0,-13.0,-12.0,4.0,-2.0,0.0,,High,41,2024-09-08,11,21,No,No,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0057,Facility Maintenance,Sales,Michael Brown,Team E,433992.34,75287.78,135569.56,83315.95,139819.05,Spot Buy,Pending,Supplier-855,C,67.0,2024-07-04,VP Finance,No,2024-09-27,2024-07-14,110,Project note for PR-2024-0057,9.0,7.0,29.0,7.0,6.0,3.0,9.0,9.0,7.0,29.0,7.0,6.0,3.0,61.0,7.0,13.0,35.0,9.0,6.0,4.0,74.0,9.0,11.0,33.0,11.0,6.0,5.0,11.0,7.0,23.0,17.0,7.0,5.0,-4.0,6.0,12.0,-8.0,-1.0,-1.0,,Low,93,2024-08-02,27,30,Yes,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0071,Training Services,Operations,Michael Brown,Team E,452360.84,132478.9,113280.33,149320.23,57281.35,Framework Agreement,Cancelled,Supplier-919,A+,65.7,2024-07-06,CFO,Yes,2024-08-14,2024-07-08,87,Project note for PR-2024-0071,5.0,7.0,16.0,8.0,5.0,2.0,5.0,5.0,7.0,16.0,8.0,5.0,2.0,43.0,9.0,5.0,24.0,9.0,5.0,5.0,57.0,9.0,12.0,17.0,8.0,11.0,9.0,10.0,20.0,23.0,15.0,12.0,3.0,-1.0,-15.0,1.0,-6.0,-7.0,2.0,,None,180,2024-08-20,30,33,Yes,No,Escalated - Priority project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0097,Training Services,Sales,Lisa Anderson,Team F,69406.37,22451.14,23780.24,13172.75,10002.24,Framework Agreement,Cancelled,Supplier-689,B,72.0,2024-07-06,VP Finance,Yes,2024-08-16,2024-07-11,75,Project note for PR-2024-0097,8.0,15.0,26.0,12.0,10.0,2.0,8.0,8.0,15.0,26.0,12.0,10.0,2.0,73.0,12.0,21.0,30.0,17.0,10.0,2.0,92.0,10.0,13.0,35.0,16.0,11.0,4.0,6.0,9.0,25.0,10.0,10.0,8.0,6.0,12.0,5.0,7.0,0.0,-6.0,,Low,104,2024-09-04,13,39,No,No,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0107,Marketing Campaign,IT,Robert Taylor,Team E,178817.2,50262.29,54349.03,32875.73,41330.16,Spot Buy,Cancelled,Supplier-458,A+,69.3,2024-07-05,COO,Yes,2024-09-12,2024-07-08,86,Project note for PR-2024-0107,3.0,8.0,16.0,15.0,8.0,3.0,3.0,3.0,8.0,16.0,15.0,8.0,3.0,53.0,2.0,6.0,12.0,16.0,8.0,4.0,48.0,5.0,12.0,18.0,11.0,12.0,10.0,5.0,12.0,21.0,18.0,8.0,6.0,-3.0,-6.0,-9.0,-2.0,0.0,-2.0,,High,169,2024-08-20,29,28,No,Yes,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0123,Equipment Purchase,Procurement,Emily Davis,Team F,436436.1,66500.91,146400.1,104641.72,118893.37,Direct Purchase,Pending,Supplier-794,A,45.3,2024-07-06,CFO,Yes,2024-09-17,2024-07-07,42,Project note for PR-2024-0123,8.0,11.0,29.0,15.0,7.0,4.0,8.0,8.0,11.0,29.0,15.0,7.0,4.0,74.0,10.0,12.0,27.0,17.0,11.0,6.0,83.0,8.0,18.0,33.0,10.0,10.0,5.0,10.0,15.0,15.0,17.0,5.0,4.0,0.0,-3.0,12.0,0.0,6.0,2.0,,Low,33,2024-08-12,8,36,Yes,No,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0131,Cloud Services Subscription,Procurement,Michael Brown,Team F,499486.3,76514.33,141757.77,91086.61,190127.6,Framework Agreement,Approved,Supplier-570,A+,88.6,2024-07-06,VP Operations,Yes,2024-08-06,2024-07-14,89,Project note for PR-2024-0131,5.0,11.0,15.0,10.0,10.0,7.0,5.0,5.0,11.0,15.0,10.0,10.0,7.0,58.0,3.0,18.0,12.0,14.0,13.0,10.0,70.0,5.0,11.0,28.0,11.0,8.0,4.0,10.0,18.0,16.0,15.0,10.0,3.0,-7.0,0.0,-4.0,-1.0,3.0,7.0,,High,58,2024-08-17,16,34,Yes,No,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0143,Security Systems,HR,Lisa Anderson,Team A,240152.95,37090.97,51225.31,63417.36,88419.31,Spot Buy,Under Review,Supplier-430,B+,65.8,2024-07-05,VP Operations,No,2024-08-10,2024-07-09,73,Project note for PR-2024-0143,10.0,13.0,20.0,7.0,7.0,4.0,10.0,10.0,13.0,20.0,7.0,7.0,4.0,61.0,14.0,13.0,30.0,6.0,8.0,5.0,76.0,9.0,7.0,24.0,16.0,11.0,6.0,6.0,18.0,33.0,8.0,10.0,7.0,8.0,-5.0,-3.0,-2.0,-2.0,-2.0,,None,47,2024-08-24,30,36,No,No,Escalated - Priority project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0155,Facility Maintenance,Procurement,Jennifer Martinez,Team B,205843.38,52010.68,60707.91,69380.79,23744.0,Framework Agreement,Completed,Supplier-936,B+,89.4,2024-07-03,Director Procurement,Yes,2024-09-16,2024-07-04,97,Project note for PR-2024-0155,3.0,11.0,28.0,10.0,4.0,4.0,3.0,3.0,11.0,28.0,10.0,4.0,4.0,60.0,7.0,15.0,26.0,15.0,7.0,6.0,76.0,11.0,7.0,20.0,11.0,8.0,10.0,10.0,14.0,22.0,15.0,8.0,8.0,-3.0,1.0,4.0,0.0,-1.0,-2.0,,Medium,149,2024-07-22,14,43,No,No,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0177,Cloud Services Subscription,IT,Sarah Johnson,Team B,337785.22,65568.7,110272.42,104505.63,57438.48,Tender,Pending,Supplier-950,C+,73.1,2024-07-03,VP Finance,Yes,2024-08-04,2024-07-10,95,Project note for PR-2024-0177,4.0,10.0,20.0,13.0,6.0,6.0,4.0,4.0,10.0,20.0,13.0,6.0,6.0,59.0,5.0,15.0,27.0,17.0,5.0,6.0,75.0,8.0,8.0,26.0,12.0,7.0,3.0,11.0,17.0,25.0,7.0,11.0,6.0,-6.0,-2.0,2.0,10.0,-6.0,0.0,,None,147,2024-08-03,7,41,No,No,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0179,Office Supplies,Marketing,Mary Rodriguez,Team D,424998.06,91907.56,84340.78,109591.0,139158.73,Spot Buy,Completed,Supplier-780,B+,99.1,2024-07-03,VP Finance,Yes,2024-09-09,2024-07-10,96,Project note for PR-2024-0179,8.0,7.0,24.0,15.0,3.0,2.0,8.0,8.0,7.0,24.0,15.0,3.0,2.0,59.0,13.0,5.0,25.0,13.0,3.0,2.0,61.0,7.0,8.0,20.0,16.0,8.0,6.0,6.0,13.0,29.0,11.0,7.0,6.0,7.0,-8.0,-4.0,2.0,-4.0,-4.0,,Critical,92,2024-08-16,10,39,Yes,No,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0185,Security Systems,Procurement,Lisa Anderson,Team F,136237.98,33413.79,44890.71,23789.83,34143.66,RFP,Cancelled,Supplier-239,C,93.8,2024-07-05,VP Operations,Yes,2024-08-09,2024-07-11,58,Project note for PR-2024-0185,4.0,15.0,20.0,11.0,9.0,7.0,4.0,4.0,15.0,20.0,11.0,9.0,7.0,66.0,8.0,15.0,22.0,13.0,8.0,8.0,74.0,6.0,8.0,17.0,12.0,8.0,4.0,10.0,9.0,25.0,13.0,5.0,7.0,-2.0,6.0,-3.0,0.0,3.0,1.0,,Critical,45,2024-08-27,22,26,No,No,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0221,Software License Renewal,Marketing,Emily Davis,Team A,254474.23,73060.91,61904.29,45816.95,73692.09,Tender,Pending,Supplier-396,A,69.9,2024-07-03,Director Procurement,No,2024-08-21,2024-07-11,66,Project note for PR-2024-0221,4.0,9.0,10.0,12.0,3.0,3.0,4.0,4.0,9.0,10.0,12.0,3.0,3.0,41.0,6.0,15.0,8.0,10.0,8.0,4.0,51.0,5.0,13.0,26.0,17.0,5.0,3.0,9.0,9.0,26.0,11.0,7.0,4.0,-3.0,6.0,-18.0,-1.0,1.0,0.0,,Critical,99,2024-07-30,28,26,No,Yes,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0223,Training Services,R&D,Sarah Johnson,Team B,71708.56,20366.37,17393.74,21698.95,12249.5,RFP,In Progress,Supplier-630,B,56.8,2024-07-02,CFO,No,2024-08-06,2024-07-03,64,Project note for PR-2024-0223,4.0,10.0,29.0,6.0,7.0,6.0,4.0,4.0,10.0,29.0,6.0,7.0,6.0,62.0,9.0,12.0,25.0,5.0,5.0,6.0,62.0,7.0,15.0,30.0,9.0,8.0,5.0,9.0,17.0,24.0,18.0,5.0,10.0,0.0,-5.0,1.0,-13.0,0.0,-4.0,,Low,81,2024-07-20,7,20,Yes,Yes,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0269,Marketing Campaign,IT,Michael Brown,Team F,331623.38,73990.67,90440.97,97252.89,69938.86,RFQ,Under Review,Supplier-589,A,59.4,2024-07-06,CEO,No,2024-08-17,2024-07-09,58,Project note for PR-2024-0269,5.0,7.0,17.0,15.0,4.0,7.0,5.0,5.0,7.0,17.0,15.0,4.0,7.0,55.0,4.0,10.0,21.0,14.0,5.0,7.0,61.0,9.0,9.0,24.0,12.0,12.0,7.0,7.0,12.0,28.0,12.0,7.0,3.0,-3.0,-2.0,-7.0,2.0,-2.0,4.0,,Low,128,2024-08-28,6,45,Yes,Yes,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0285,Training Services,HR,Robert Taylor,Team E,216358.92,50529.57,64191.5,51661.88,49975.97,Spot Buy,Completed,Supplier-497,B+,57.1,2024-07-04,Director Procurement,Yes,2024-08-23,2024-07-11,47,Project note for PR-2024-0285,6.0,8.0,16.0,8.0,6.0,7.0,6.0,6.0,8.0,16.0,8.0,6.0,7.0,51.0,9.0,12.0,24.0,11.0,8.0,7.0,71.0,11.0,9.0,30.0,8.0,12.0,7.0,11.0,7.0,21.0,10.0,10.0,5.0,-2.0,5.0,3.0,1.0,-2.0,2.0,,None,128,2024-08-23,18,25,No,Yes,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0391,Cloud Services Subscription,IT,Emily Davis,Team A,57027.5,14415.57,10471.63,17153.79,14986.51,Direct Purchase,Approved,Supplier-266,C,20.1,2024-07-03,CEO,Yes,2024-09-06,2024-07-07,108,Project note for PR-2024-0391,7.0,13.0,14.0,15.0,6.0,3.0,7.0,7.0,13.0,14.0,15.0,6.0,3.0,58.0,7.0,10.0,17.0,14.0,8.0,4.0,60.0,12.0,11.0,35.0,10.0,7.0,4.0,6.0,13.0,26.0,16.0,8.0,3.0,1.0,-3.0,-9.0,-2.0,0.0,1.0,,Medium,62,2024-09-02,25,43,Yes,Yes,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0407,IT Infrastructure Upgrade,Legal,Lisa Anderson,Team F,318845.66,97845.38,71456.12,77965.27,71578.89,Spot Buy,Under Review,Supplier-699,B,30.6,2024-07-03,CFO,No,2024-08-04,2024-07-07,31,Project note for PR-2024-0407,3.0,9.0,18.0,14.0,9.0,4.0,3.0,3.0,9.0,18.0,14.0,9.0,4.0,57.0,7.0,7.0,17.0,15.0,7.0,3.0,56.0,7.0,18.0,26.0,8.0,7.0,4.0,8.0,18.0,29.0,12.0,11.0,8.0,-1.0,-11.0,-12.0,3.0,-4.0,-5.0,,None,165,2024-08-31,24,32,Yes,No,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0435,Cloud Services Subscription,Engineering,Emily Davis,Team A,462562.5,82724.53,95014.76,157467.19,127356.01,Tender,In Progress,Supplier-128,A,67.0,2024-07-06,VP Operations,No,2024-09-04,2024-07-09,79,Project note for PR-2024-0435,7.0,14.0,23.0,8.0,5.0,3.0,7.0,7.0,14.0,23.0,8.0,5.0,3.0,60.0,10.0,12.0,33.0,10.0,5.0,3.0,73.0,9.0,7.0,23.0,18.0,8.0,5.0,11.0,8.0,18.0,15.0,5.0,3.0,-1.0,4.0,15.0,-5.0,0.0,0.0,,Medium,79,2024-08-07,17,36,No,Yes,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2024,Q3,July,2024-Q3,2024-07-01,PR-2024-0465,Facility Maintenance,Marketing,Mary Rodriguez,Team C,94997.43,19405.64,15962.07,29946.27,29683.45,RFP,Cancelled,Supplier-774,A+,31.7,2024-07-03,COO,No,2024-09-14,2024-07-05,56,Project note for PR-2024-0465,6.0,11.0,13.0,5.0,7.0,4.0,6.0,6.0,11.0,13.0,5.0,7.0,4.0,46.0,5.0,14.0,17.0,5.0,8.0,3.0,52.0,11.0,12.0,23.0,11.0,6.0,6.0,12.0,9.0,29.0,14.0,11.0,8.0,-7.0,5.0,-12.0,-9.0,-3.0,-5.0,,Critical,152,2024-08-10,29,21,No,Yes,Escalated - Priority project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
